time,torque,angle,rpm,step,step,torque,angle
41.0,0.0,4,50,1,,,
41.5,0.0,5,53,1,,,
42.0,0.0,5,53,1,,,
42.5,0.0,5,55,1,,,
43.0,0.0,5,55,1,,,
43.5,0.0,5,56,1,,,
44.0,0.0,6,56,1,,,
44.5,0.0,6,59,1,,,
45.0,0.0,6,59,1,,,
45.5,0.0,6,61,1,,,
46.0,0.0,6,61,1,,,
46.5,0.0,7,62,1,,,
47.0,0.0,7,62,1,,,
47.5,0.0,7,64,1,,,
48.0,0.0,7,64,1,,,
48.5,0.0,7,67,1,,,
49.0,0.0,8,67,1,,,
49.5,0.0,8,68,1,,,
50.0,0.0,8,68,1,,,
50.5,0.0,8,70,1,,,
51.0,0.0,9,70,1,,,
51.5,0.0,9,74,1,,,
52.0,0.0,9,74,1,,,
52.5,0.0,9,76,1,,,
53.0,0.0,10,76,1,,,
53.5,0.0,10,79,1,,,
54.0,0.0,10,79,1,,,
54.5,0.0,10,82,1,,,
55.0,0.0,11,82,1,,,
55.5,0.0,11,85,1,,,
56.0,0.0,11,85,1,,,
56.5,0.0,12,87,1,,,
57.0,0.0,12,87,1,,,
57.5,0.0,12,89,1,,,
58.0,0.0,12,89,1,,,
58.5,0.0,13,92,1,,,
59.0,0.0,13,92,1,,,
59.5,0.0,13,94,1,,,
60.0,0.0,14,94,1,,,
60.5,0.0,14,96,1,,,
61.0,0.0,14,96,1,,,
61.5,0.0,15,99,1,,,
62.0,0.0,15,99,1,,,
62.5,0.0,15,101,1,,,
63.0,0.0,16,101,1,,,
63.5,0.0,16,103,1,,,
64.0,0.0,16,103,1,,,
64.5,0.0,17,105,1,,,
65.0,0.0,17,105,1,,,
65.5,0.0,17,107,1,,,
66.0,0.0,18,107,1,,,
66.5,0.0,18,108,1,,,
67.0,0.0,18,108,1,,,
67.5,0.0,19,111,1,,,
68.0,0.0,19,111,1,,,
68.5,0.0,19,113,1,,,
69.0,0.0,20,113,1,,,
69.5,0.0,20,115,1,,,
70.0,0.0,20,115,1,,,
70.5,0.0,21,118,1,,,
71.0,0.0,21,118,1,,,
71.5,0.0,22,120,1,,,
72.0,0.0,22,120,1,,,
72.5,0.0,22,122,1,,,
73.0,0.0,23,122,1,,,
73.5,0.0,23,125,1,,,
74.0,0.0,24,125,1,,,
74.5,0.0,24,128,1,,,
75.0,0.0,24,128,1,,,
75.5,0.0,25,131,1,,,
76.0,0.0,25,131,1,,,
76.5,0.0,26,133,1,,,
77.0,0.0,26,133,1,,,
77.5,0.0,26,134,1,,,
78.0,0.0,27,134,1,,,
78.5,0.0,27,137,1,,,
79.0,0.0,28,137,1,,,
79.5,0.0,28,139,1,,,
80.0,0.0,29,139,1,,,
80.5,0.0,29,142,1,,,
81.0,0.0,30,142,1,,,
81.5,0.0,30,145,1,,,
82.0,0.0,31,145,1,,,
82.5,0.0,31,148,1,,,
83.0,0.0,31,148,1,,,
83.5,0.0,32,152,1,,,
84.0,0.0,32,152,1,,,
84.5,0.0,33,153,1,,,
85.0,0.0,33,153,1,,,
85.5,0.0,34,154,1,,,
86.0,0.0,34,154,1,,,
86.5,0.0,35,157,1,,,
87.0,0.0,35,157,1,,,
87.5,0.0,36,158,1,,,
88.0,0.0,36,158,1,,,
88.5,0.0,37,159,1,,,
89.0,0.0,37,159,1,,,
89.5,0.0,38,161,1,,,
90.0,0.0,38,161,1,,,
90.5,0.0,39,164,1,,,
91.0,0.0,39,164,1,,,
91.5,0.0,40,166,1,,,
92.0,0.0,40,166,1,,,
92.5,0.0,41,170,1,,,
93.0,0.0,42,170,1,,,
93.5,0.0,42,173,1,,,
94.0,0.0,43,173,1,,,
94.5,0.0,43,177,1,,,
95.0,0.0,44,177,1,,,
95.5,0.0,44,179,1,,,
96.0,0.0,45,179,1,,,
96.5,0.0,45,181,1,,,
97.0,0.0,46,181,1,,,
97.5,0.0,46,184,1,,,
98.0,0.0,47,184,1,,,
98.5,0.0,48,185,1,,,
99.0,0.0,48,185,1,,,
99.5,0.0,49,187,1,,,
100.0,0.0,49,187,1,,,
100.5,0.0,50,190,1,,,
101.0,0.0,51,190,1,,,
101.5,0.0,51,193,1,,,
102.0,0.0,52,193,1,,,
102.5,0.0,53,196,1,,,
103.0,0.0,53,196,1,,,
103.5,0.0,54,198,1,,,
104.0,0.0,54,198,1,,,
104.5,0.0,55,200,1,,,
105.0,0.0,56,200,1,,,
105.5,0.0,56,203,1,,,
106.0,0.0,57,203,1,,,
106.5,0.0,57,204,1,,,
107.0,0.0,58,204,1,,,
107.5,0.0,59,206,1,,,
108.0,0.0,59,206,1,,,
108.5,0.0,60,210,1,,,
109.0,0.0,61,210,1,,,
109.5,0.0,61,212,1,,,
110.0,0.0,62,212,1,,,
110.5,0.0,63,215,1,,,
111.0,0.0,63,215,1,,,
111.5,0.0,64,217,1,,,
112.0,0.0,65,217,1,,,
112.5,0.0,65,219,1,,,
113.0,0.0,66,219,1,,,
113.5,0.0,67,220,1,,,
114.0,0.0,67,220,1,,,
114.5,0.0,68,223,1,,,
115.0,0.0,69,223,1,,,
115.5,0.0,70,225,1,,,
116.0,0.0,70,225,1,,,
116.5,0.0,71,229,1,,,
117.0,0.0,72,229,1,,,
117.5,0.0,72,231,1,,,
118.0,0.0,73,231,1,,,
118.5,0.0,74,235,1,,,
119.0,0.0,75,235,1,,,
119.5,0.0,75,236,1,,,
120.0,0.0,76,236,1,,,
120.5,0.0,77,239,1,,,
121.0,0.0,78,239,1,,,
121.5,0.0,78,242,1,,,
122.0,0.0,79,242,1,,,
122.5,0.0,80,244,1,,,
123.0,0.0,81,244,1,,,
123.5,0.0,81,246,1,,,
124.0,0.0,82,246,1,,,
124.5,0.0,83,250,1,,,
125.0,0.0,84,250,1,,,
125.5,0.0,84,252,1,,,
126.0,0.0,85,252,1,,,
126.5,0.0,86,255,1,,,
127.0,0.0,87,255,1,,,
127.5,0.0,88,257,1,,,
128.0,0.0,88,257,1,,,
128.5,0.0,89,259,1,,,
129.0,0.0,90,259,1,,,
129.5,0.0,91,262,1,,,
130.0,0.0,92,262,1,,,
130.5,0.0,92,264,1,,,
131.0,0.0,93,264,1,,,
131.5,0.0,94,265,1,,,
132.0,0.0,95,265,1,,,
132.5,0.0,96,269,1,,,
133.0,0.0,97,269,1,,,
133.5,0.0,97,270,1,,,
134.0,0.0,98,270,1,,,
134.5,0.0,99,274,1,,,
135.0,0.0,100,274,1,,,
135.5,0.0,101,276,1,,,
136.0,0.0,102,276,1,,,
136.5,0.0,103,280,1,,,
137.0,0.0,103,280,1,,,
137.5,0.0,104,281,1,,,
138.0,0.0,105,281,1,,,
138.5,0.0,106,284,1,,,
139.0,0.0,107,284,1,,,
139.5,0.0,108,287,1,,,
140.0,0.0,109,287,1,,,
140.5,0.0,110,289,1,,,
141.0,0.0,110,289,1,,,
141.5,0.0,111,291,1,,,
142.0,0.0,112,291,1,,,
142.5,0.0,113,295,1,,,
143.0,0.0,114,295,1,,,
143.5,0.0,115,298,1,,,
144.0,0.0,116,298,1,,,
144.5,0.0,117,300,1,,,
145.0,0.0,118,300,1,,,
145.5,0.0,119,302,1,,,
146.0,0.0,120,302,1,,,
146.5,0.0,121,306,1,,,
147.0,0.0,122,306,1,,,
147.5,0.0,123,307,1,,,
148.0,0.0,123,307,1,,,
148.5,0.0,124,308,1,,,
149.0,0.0,125,308,1,,,
149.5,0.0,126,312,1,,,
150.0,0.0,127,312,1,,,
150.5,0.0,128,315,1,,,
151.0,0.0,129,315,1,,,
151.5,0.0,130,316,1,,,
152.0,0.0,131,316,1,,,
152.5,0.0,132,321,1,,,
153.0,0.0,133,321,1,,,
153.5,0.0,134,325,1,,,
154.0,0.0,135,325,1,,,
154.5,0.0,136,327,1,,,
155.0,0.0,137,327,1,,,
155.5,0.0,138,329,1,,,
156.0,0.0,139,329,1,,,
156.5,0.0,140,334,1,,,
157.0,0.0,141,334,1,,,
157.5,0.0,142,336,1,,,
158.0,0.0,143,336,1,,,
158.5,0.0,145,339,1,,,
159.0,0.0,146,339,1,,,
159.5,0.0,147,341,1,,,
160.0,0.0,148,341,1,,,
160.5,0.0,149,343,1,,,
161.0,0.0,150,343,1,,,
161.5,0.0,151,345,1,,,
162.0,0.0,152,345,1,,,
162.5,0.0,153,347,1,,,
163.0,0.0,154,347,1,,,
163.5,0.0,155,349,1,,,
164.0,0.0,156,349,1,,,
164.5,0.0,157,353,1,,,
165.0,0.0,158,353,1,,,
165.5,0.0,159,356,1,,,
166.0,0.0,161,356,1,,,
166.5,0.0,162,360,1,,,
167.0,0.0,163,360,1,,,
167.5,0.0,164,364,1,,,
168.0,0.0,165,364,1,,,
168.5,0.0,166,367,1,,,
169.0,0.0,167,367,1,,,
169.5,0.0,168,371,1,,,
170.0,0.0,170,371,1,,,
170.5,0.0,171,373,1,,,
171.0,0.0,172,373,1,,,
171.5,0.0,173,376,1,,,
172.0,0.0,174,376,1,,,
172.5,0.0,175,379,1,,,
173.0,0.0,177,379,1,,,
173.5,0.0,178,381,1,,,
174.0,0.0,179,381,1,,,
174.5,0.0,180,382,1,,,
175.0,0.0,181,382,1,,,
175.5,0.0,182,385,1,,,
176.0,0.0,184,385,1,,,
176.5,0.0,185,387,1,,,
177.0,0.0,186,387,1,,,
177.5,0.0,187,390,1,,,
178.0,0.0,189,390,1,,,
178.5,0.0,190,394,1,,,
179.0,0.0,191,394,1,,,
179.5,0.0,192,398,1,,,
180.0,0.0,193,398,1,,,
180.5,0.0,195,401,1,,,
181.0,0.0,196,401,1,,,
181.5,0.0,197,405,1,,,
182.0,0.0,198,405,1,,,
182.5,0.0,200,410,1,,,
183.0,0.0,201,410,1,,,
183.5,0.0,202,411,1,,,
184.0,0.0,203,411,1,,,
184.5,0.0,205,413,1,,,
185.0,0.0,206,413,1,,,
185.5,0.0,207,415,1,,,
186.0,0.0,208,415,1,,,
186.5,0.0,210,418,1,,,
187.0,0.0,211,418,1,,,
187.5,0.0,212,418,1,,,
188.0,0.0,214,418,1,,,
188.5,0.0,215,421,1,,,
189.0,0.0,216,421,1,,,
189.5,0.0,218,426,1,,,
190.0,0.0,219,426,1,,,
190.5,0.0,220,430,1,,,
191.0,0.0,221,430,1,,,
191.5,0.0,223,432,1,,,
192.0,0.0,224,432,1,,,
192.5,0.0,226,438,1,,,
193.0,0.0,227,438,1,,,
193.5,0.0,228,440,1,,,
194.0,0.0,230,440,1,,,
194.5,0.0,231,443,1,,,
195.0,0.0,232,443,1,,,
195.5,0.0,234,445,1,,,
196.0,0.0,235,445,1,,,
196.5,0.0,236,447,1,,,
197.0,0.0,238,447,1,,,
197.5,0.0,239,449,1,,,
198.0,0.0,240,449,1,,,
198.5,0.0,242,452,1,,,
199.0,0.0,243,452,1,,,
199.5,0.0,245,456,1,,,
200.0,0.0,246,456,1,,,
200.5,0.0,248,459,1,,,
201.0,0.0,249,459,1,,,
201.5,0.0,250,464,1,,,
202.0,0.0,252,464,1,,,
202.5,0.0,253,470,1,,,
203.0,0.0,255,470,1,,,
203.5,0.0,256,473,1,,,
204.0,0.0,258,473,1,,,
204.5,0.0,259,477,1,,,
205.0,0.0,261,477,1,,,
205.5,0.0,262,481,1,,,
206.0,0.0,264,481,1,,,
206.5,0.0,265,483,1,,,
207.0,0.0,266,483,1,,,
207.5,0.0,268,483,1,,,
208.0,0.0,269,483,1,,,
208.5,0.0,271,486,1,,,
209.0,0.0,272,486,1,,,
209.5,0.0,274,489,1,,,
210.0,0.0,275,489,1,,,
210.5,0.0,277,492,1,,,
211.0,0.0,279,492,1,,,
211.5,0.0,280,497,1,,,
212.0,0.0,282,497,1,,,
212.5,0.0,283,502,1,,,
213.0,0.0,285,502,1,,,
213.5,0.0,286,505,1,,,
214.0,0.0,288,505,1,,,
214.5,0.0,289,509,1,,,
215.0,0.0,291,509,1,,,
215.5,0.0,292,511,1,,,
216.0,0.0,294,511,1,,,
216.5,0.0,295,511,1,,,
217.0,0.0,297,511,1,,,
217.5,0.0,299,512,1,,,
218.0,0.0,300,512,1,,,
218.5,0.0,302,514,1,,,
219.0,0.0,303,514,1,,,
219.5,0.0,305,516,1,,,
220.0,0.0,306,516,1,,,
220.5,0.0,308,518,1,,,
221.0,0.0,310,518,1,,,
221.5,0.0,311,523,1,,,
222.0,0.0,313,523,1,,,
222.5,0.0,315,527,1,,,
223.0,0.0,316,527,1,,,
223.5,0.0,318,529,1,,,
224.0,0.0,319,529,1,,,
224.5,0.0,321,530,1,,,
225.0,0.0,322,530,1,,,
225.5,0.0,324,530,1,,,
226.0,0.0,326,530,1,,,
226.5,0.0,327,530,1,,,
227.0,0.0,329,530,1,,,
227.5,0.0,331,531,1,,,
228.0,0.0,332,531,1,,,
228.5,0.0,334,534,1,,,
229.0,0.0,335,534,1,,,
229.5,0.0,337,536,1,,,
230.0,0.0,339,536,1,,,
230.5,0.0,340,540,1,,,
231.0,0.0,342,540,1,,,
231.5,0.0,344,542,1,,,
232.0,0.0,345,542,1,,,
232.5,0.0,347,543,1,,,
233.0,0.0,349,543,1,,,
233.5,0.0,350,543,1,,,
234.0,0.0,352,543,1,,,
234.5,0.0,353,543,1,,,
235.0,0.0,355,543,1,,,
235.5,0.0,357,543,1,,,
236.0,0.0,358,543,1,,,
236.5,0.0,360,543,1,,,
237.0,0.0,362,543,1,,,
237.5,0.0,363,544,1,,,
238.0,0.0,365,544,1,,,
238.5,0.0,367,547,1,,,
239.0,0.0,368,547,1,,,
239.5,0.0,370,549,1,,,
240.0,0.0,372,549,1,,,
240.5,0.0,373,550,1,,,
241.0,0.0,375,550,1,,,
241.5,0.0,377,553,1,,,
242.0,0.0,378,553,1,,,
242.5,0.0,380,553,1,,,
243.0,0.0,382,553,1,,,
243.5,0.0,383,550,1,,,
244.0,0.0,385,550,1,,,
244.5,0.0,387,550,1,,,
245.0,0.0,388,550,1,,,
245.5,0.0,390,551,1,,,
246.0,0.0,392,551,1,,,
246.5,0.0,393,551,1,,,
247.0,0.0,395,551,1,,,
247.5,0.0,397,553,1,,,
248.0,0.0,398,553,1,,,
248.5,0.0,400,556,1,,,
249.0,0.0,402,556,1,,,
249.5,0.0,403,555,1,,,
250.0,0.0,405,555,1,,,
250.5,0.0,407,555,1,,,
251.0,0.0,408,555,1,,,
251.5,0.0,410,554,1,,,
252.0,0.0,412,554,1,,,
252.5,0.0,413,553,1,,,
253.0,0.0,415,553,1,,,
253.5,0.0,417,551,1,,,
254.0,0.0,418,551,1,,,
254.5,0.0,420,553,1,,,
255.0,0.0,422,553,1,,,
255.5,0.0,423,553,1,,,
256.0,0.0,425,553,1,,,
256.5,0.0,427,554,1,,,
257.0,0.0,428,554,1,,,
257.5,0.0,430,555,1,,,
258.0,0.0,432,555,1,,,
258.5,0.0,433,555,1,,,
259.0,0.0,435,555,1,,,
259.5,0.0,437,553,1,,,
260.0,0.0,438,553,1,,,
260.5,0.0,440,551,1,,,
261.0,0.0,442,551,1,,,
261.5,0.0,443,550,1,,,
262.0,0.0,445,550,1,,,
262.5,0.0,447,550,1,,,
263.0,0.0,448,550,1,,,
263.5,0.0,450,549,1,,,
264.0,0.0,452,549,1,,,
264.5,0.0,453,550,1,,,
265.0,0.0,455,550,1,,,
265.5,0.0,457,550,1,,,
266.0,0.0,458,550,1,,,
266.5,0.0,460,550,1,,,
267.0,0.0,462,550,1,,,
267.5,0.0,463,548,1,,,
268.0,0.0,465,548,1,,,
268.5,0.0,466,547,1,,,
269.0,0.0,468,547,1,,,
269.5,0.0,470,544,1,,,
270.0,0.0,471,544,1,,,
270.5,0.0,473,543,1,,,
271.0,0.0,475,543,1,,,
271.5,0.0,476,543,1,,,
272.0,0.0,478,543,1,,,
272.5,0.0,480,543,1,,,
273.0,0.0,481,543,1,,,
273.5,0.0,483,544,1,,,
274.0,0.0,484,544,1,,,
274.5,0.0,486,546,1,,,
275.0,0.0,488,546,1,,,
275.5,0.0,489,544,1,,,
276.0,0.0,491,544,1,,,
276.5,0.0,493,542,1,,,
277.0,0.0,494,542,1,,,
277.5,0.0,496,541,1,,,
278.0,0.0,497,541,1,,,
278.5,0.0,499,538,1,,,
279.0,0.0,501,538,1,,,
279.5,0.0,502,537,1,,,
280.0,0.0,504,537,1,,,
280.5,0.0,506,537,1,,,
281.0,0.0,507,537,1,,,
281.5,0.0,509,538,1,,,
282.0,0.0,510,538,1,,,
282.5,0.0,512,538,1,,,
283.0,0.0,514,538,1,,,
283.5,0.0,515,540,1,,,
284.0,0.0,517,540,1,,,
284.5,0.0,519,538,1,,,
285.0,0.0,520,538,1,,,
285.5,0.0,522,537,1,,,
286.0,0.0,523,537,1,,,
286.5,0.0,525,535,1,,,
287.0,0.0,527,535,1,,,
287.5,0.0,528,534,1,,,
288.0,0.0,530,534,1,,,
288.5,0.0,531,531,1,,,
289.0,0.0,533,531,1,,,
289.5,0.0,535,532,1,,,
290.0,0.0,536,532,1,,,
290.5,0.0,538,532,1,,,
291.0,0.0,539,532,1,,,
291.5,0.0,541,534,1,,,
292.0,0.0,543,534,1,,,
292.5,0.0,544,534,1,,,
293.0,0.0,546,534,1,,,
293.5,0.0,547,532,1,,,
294.0,0.0,549,532,1,,,
294.5,0.0,551,531,1,,,
295.0,0.0,552,531,1,,,
295.5,0.0,554,529,1,,,
296.0,0.0,555,529,1,,,
296.5,0.0,557,528,1,,,
297.0,0.0,559,528,1,,,
297.5,0.0,560,528,1,,,
298.0,0.0,562,528,1,,,
298.5,0.0,563,528,1,,,
299.0,0.0,565,528,1,,,
299.5,0.0,567,528,1,,,
300.0,0.0,568,528,1,,,
300.5,0.0,570,530,1,,,
301.0,0.0,571,530,1,,,
301.5,0.0,573,529,1,,,
302.0,0.0,574,529,1,,,
302.5,0.0,576,528,1,,,
303.0,0.0,578,528,1,,,
303.5,0.0,579,527,1,,,
304.0,0.0,581,527,1,,,
304.5,0.0,582,524,1,,,
305.0,0.0,584,524,1,,,
305.5,0.0,585,523,1,,,
306.0,0.0,587,523,1,,,
306.5,0.0,589,524,1,,,
307.0,0.0,590,524,1,,,
307.5,0.0,592,523,1,,,
308.0,0.0,593,523,1,,,
308.5,0.0,595,524,1,,,
309.0,0.0,597,524,1,,,
309.5,0.0,598,525,1,,,
310.0,0.0,600,525,1,,,
310.5,0.0,601,525,1,,,
311.0,0.0,603,525,1,,,
311.5,0.0,604,523,1,,,
312.0,0.0,606,523,1,,,
312.5,0.0,608,523,1,,,
313.0,0.0,609,523,1,,,
313.5,0.0,611,521,1,,,
314.0,0.0,612,521,1,,,
314.5,0.0,614,520,1,,,
315.0,0.0,615,520,1,,,
315.5,0.0,617,520,1,,,
316.0,0.0,619,520,1,,,
316.5,0.0,620,520,1,,,
317.0,0.0,622,520,1,,,
317.5,0.0,623,520,1,,,
318.0,0.0,625,520,1,,,
318.5,0.0,626,522,1,,,
319.0,0.0,628,522,1,,,
319.5,0.0,630,522,1,,,
320.0,0.0,631,522,1,,,
320.5,0.0,633,520,1,,,
321.0,0.0,634,520,1,,,
321.5,0.0,636,518,1,,,
322.0,0.0,637,518,1,,,
322.5,0.0,639,517,1,,,
323.0,0.0,640,517,1,,,
323.5,0.0,642,515,1,,,
324.0,0.0,643,515,1,,,
324.5,0.0,645,515,1,,,
325.0,0.0,647,515,1,,,
325.5,0.0,648,515,1,,,
326.0,0.0,650,515,1,,,
326.5,0.0,651,515,1,,,
327.0,0.0,653,515,1,,,
327.5,0.0,654,516,1,,,
328.0,0.0,656,516,1,,,
328.5,0.0,657,516,1,,,
329.0,0.0,659,516,1,,,
329.5,0.0,661,515,1,,,
330.0,0.0,662,515,1,,,
330.5,0.0,664,514,1,,,
331.0,0.0,665,514,1,,,
331.5,0.0,667,511,1,,,
332.0,0.0,668,511,1,,,
332.5,0.0,670,509,1,,,
333.0,0.0,671,509,1,,,
333.5,0.0,673,509,1,,,
334.0,0.0,674,509,1,,,
334.5,0.0,676,508,1,,,
335.0,0.0,677,508,1,,,
335.5,0.0,679,508,1,,,
336.0,0.0,681,508,1,,,
336.5,0.0,682,510,1,,,
337.0,0.0,684,510,1,,,
337.5,0.0,685,510,1,,,
338.0,0.0,687,510,1,,,
338.5,0.0,688,509,1,,,
339.0,0.0,690,509,1,,,
339.5,0.0,691,508,1,,,
340.0,0.0,693,508,1,,,
340.5,0.0,694,505,1,,,
341.0,0.0,696,505,1,,,
341.5,0.0,697,503,1,,,
342.0,0.0,699,503,1,,,
342.5,0.0,700,503,1,,,
343.0,0.0,702,503,1,,,
343.5,0.0,703,502,1,,,
344.0,0.0,705,502,1,,,
344.5,0.0,706,503,1,,,
345.0,0.0,708,503,1,,,
345.5,0.0,709,504,1,,,
346.0,0.0,711,504,1,,,
346.5,0.0,712,505,1,,,
347.0,0.0,714,505,1,,,
347.5,0.0,715,504,1,,,
348.0,0.0,717,504,1,,,
348.5,0.0,718,504,1,,,
349.0,0.0,720,504,1,,,
349.5,0.0,721,502,1,,,
350.0,0.0,723,502,1,,,
350.5,0.0,724,501,1,,,
351.0,0.0,726,501,1,,,
351.5,0.0,727,499,1,,,
352.0,0.0,729,499,1,,,
352.5,0.0,730,498,1,,,
353.0,0.0,732,498,1,,,
353.5,0.0,734,498,1,,,
354.0,0.0,735,498,1,,,
354.5,0.0,737,499,1,,,
355.0,0.0,738,499,1,,,
355.5,0.0,740,501,1,,,
356.0,0.0,741,501,1,,,
356.5,0.0,743,501,1,,,
357.0,0.0,744,501,1,,,
357.5,0.0,746,501,1,,,
358.0,0.0,747,501,1,,,
358.5,0.0,749,499,1,,,
359.0,0.0,750,499,1,,,
359.5,0.0,751,498,1,,,
360.0,0.0,753,498,1,,,
360.5,0.0,754,496,1,,,
361.0,0.0,756,496,1,,,
361.5,0.0,757,496,1,,,
362.0,0.0,759,496,1,,,
362.5,0.0,760,496,1,,,
363.0,0.0,762,496,1,,,
363.5,0.0,764,497,1,,,
364.0,0.0,765,497,1,,,
364.5,0.0,767,497,1,,,
365.0,0.0,768,497,1,,,
365.5,0.0,770,499,1,,,
366.0,0.0,771,499,1,,,
366.5,0.0,772,498,1,,,
367.0,0.0,774,498,1,,,
367.5,0.0,776,497,1,,,
368.0,0.0,777,497,1,,,
368.5,0.0,778,496,1,,,
369.0,0.0,780,496,1,,,
369.5,0.0,781,495,1,,,
370.0,0.0,783,495,1,,,
370.5,0.0,784,493,1,,,
371.0,0.0,786,493,1,,,
371.5,0.0,787,493,1,,,
372.0,0.0,789,493,1,,,
372.5,0.0,790,495,1,,,
373.0,0.0,792,495,1,,,
373.5,0.0,793,495,1,,,
374.0,0.0,795,495,1,,,
374.5,0.0,796,496,1,,,
375.0,0.0,798,496,1,,,
375.5,0.0,799,496,1,,,
376.0,0.0,801,496,1,,,
376.5,0.0,802,496,1,,,
377.0,0.0,804,496,1,,,
377.5,0.0,805,496,1,,,
378.0,0.0,807,496,1,,,
378.5,0.0,808,495,1,,,
379.0,0.0,810,495,1,,,
379.5,0.0,811,493,1,,,
380.0,0.0,813,493,1,,,
380.5,0.0,814,493,1,,,
381.0,0.0,816,493,1,,,
381.5,0.0,817,492,1,,,
382.0,0.0,819,492,1,,,
382.5,0.0,820,492,1,,,
383.0,0.0,822,492,1,,,
383.5,0.0,823,495,1,,,
384.0,0.0,825,495,1,,,
384.5,0.0,826,497,1,,,
385.0,0.0,828,497,1,,,
385.5,0.0,829,497,1,,,
386.0,0.0,831,497,1,,,
386.5,0.0,832,498,1,,,
387.0,0.0,834,498,1,,,
387.5,0.0,835,498,1,,,
388.0,0.0,837,498,1,,,
388.5,0.0,838,496,1,,,
389.0,0.0,840,496,1,,,
389.5,0.0,841,496,1,,,
390.0,0.0,843,496,1,,,
390.5,0.0,844,496,1,,,
391.0,0.0,846,496,1,,,
391.5,0.0,847,497,1,,,
392.0,0.0,849,497,1,,,
392.5,0.0,850,498,1,,,
393.0,0.0,852,498,1,,,
393.5,0.0,853,501,1,,,
394.0,0.0,855,501,1,,,
394.5,0.0,856,501,1,,,
395.0,0.0,858,501,1,,,
395.5,0.0,859,502,1,,,
396.0,0.0,861,502,1,,,
396.5,0.0,862,502,1,,,
397.0,0.0,864,502,1,,,
397.5,0.0,865,501,1,,,
398.0,0.0,867,501,1,,,
398.5,0.0,868,501,1,,,
399.0,0.0,870,501,1,,,
399.5,0.0,871,502,1,,,
400.0,0.0,873,502,1,,,
400.5,0.0,875,502,1,,,
401.0,0.0,876,502,1,,,
401.5,0.0,878,503,1,,,
402.0,0.0,879,503,1,,,
402.5,0.0,881,505,1,,,
403.0,0.0,882,505,1,,,
403.5,0.0,884,507,1,,,
404.0,0.0,885,507,1,,,
404.5,0.0,887,505,1,,,
405.0,0.0,888,505,1,,,
405.5,0.0,890,507,1,,,
406.0,0.0,891,507,1,,,
406.5,0.0,893,505,1,,,
407.0,0.0,894,505,1,,,
407.5,0.0,896,504,1,,,
408.0,0.0,897,504,1,,,
408.5,0.0,899,503,1,,,
409.0,0.0,900,503,1,,,
409.5,0.0,902,505,1,,,
