[Wed Feb 04 10:06:24.227907 2026] [mpm_prefork:notice] [pid 502] AH00163: Apache/2.4.52 (Ubuntu) configured -- resuming normal operations
[Wed Feb 04 10:06:24.228063 2026] [core:notice] [pid 502] AH00094: Command line: '/usr/sbin/apache2'
[Wed Feb 04 10:07:31.673417 2026] [mpm_prefork:notice] [pid 502] AH00170: caught SIGWINCH, shutting down gracefully
[Wed Feb 04 18:12:30.810419 2026] [php7:notice] [pid 512] [client 192.168.0.37:63242] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/idas_update.php
[Wed Feb 04 18:12:30.812184 2026] [php7:notice] [pid 512] [client 192.168.0.37:63242] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/idas_update.php
[Wed Feb 04 18:12:30.814121 2026] [php7:notice] [pid 512] [client 192.168.0.37:63242] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/idas_update.php
[Wed Feb 04 18:12:30.816388 2026] [php7:notice] [pid 512] [client 192.168.0.37:63242] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/idas_update.php
[Wed Feb 04 18:12:30.817551 2026] [php7:notice] [pid 512] [client 192.168.0.37:63242] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/idas_update.php
[Wed Feb 04 18:12:31.131779 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.133170 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.137976 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.141345 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.143369 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.144733 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.145708 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.146847 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.164563 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
[Wed Feb 04 18:12:31.166061 2026] [php7:notice] [pid 515] [client 192.168.0.37:58612] \xe2\x9d\x8c Database file not found: /var/www/html/database/ntcs_device_temp.db, referer: http://192.168.0.138/ntcs_idas/public/?url=Dashboards
