time,torque,angle,rpm,step,step,torque,angle
115.5,0.0,71,225,1,,,
116.0,0.0,72,225,1,,,
116.5,0.0,73,228,1,,,
117.0,0.0,73,228,1,,,
117.5,0.0,74,231,1,,,
118.0,0.0,75,231,1,,,
118.5,0.0,76,235,1,,,
119.0,0.0,76,235,1,,,
119.5,0.0,77,238,1,,,
120.0,0.0,78,238,1,,,
120.5,0.0,79,241,1,,,
121.0,0.0,79,241,1,,,
121.5,0.0,80,243,1,,,
122.0,0.0,81,243,1,,,
122.5,0.0,82,244,1,,,
123.0,0.0,82,244,1,,,
123.5,0.0,83,246,1,,,
124.0,0.0,84,246,1,,,
124.5,0.0,85,249,1,,,
125.0,0.0,85,249,1,,,
125.5,0.0,86,252,1,,,
126.0,0.0,87,252,1,,,
126.5,0.0,88,255,1,,,
127.0,0.0,89,255,1,,,
127.5,0.0,89,257,1,,,
128.0,0.0,90,257,1,,,
128.5,0.0,91,259,1,,,
129.0,0.0,92,259,1,,,
129.5,0.0,93,262,1,,,
130.0,0.0,93,262,1,,,
130.5,0.0,94,264,1,,,
131.0,0.0,95,264,1,,,
131.5,0.0,96,267,1,,,
132.0,0.0,97,267,1,,,
132.5,0.0,98,269,1,,,
133.0,0.0,98,269,1,,,
133.5,0.0,99,270,1,,,
134.0,0.0,100,270,1,,,
134.5,0.0,101,273,1,,,
135.0,0.0,102,273,1,,,
135.5,0.0,103,275,1,,,
136.0,0.0,103,275,1,,,
136.5,0.0,104,278,1,,,
137.0,0.0,105,278,1,,,
137.5,0.0,106,282,1,,,
138.0,0.0,107,282,1,,,
138.5,0.0,108,285,1,,,
139.0,0.0,109,285,1,,,
139.5,0.0,110,288,1,,,
140.0,0.0,110,288,1,,,
140.5,0.0,111,291,1,,,
141.0,0.0,112,291,1,,,
141.5,0.0,113,293,1,,,
142.0,0.0,114,293,1,,,
142.5,0.0,115,296,1,,,
143.0,0.0,116,296,1,,,
143.5,0.0,117,298,1,,,
144.0,0.0,118,298,1,,,
144.5,0.0,119,302,1,,,
145.0,0.0,120,302,1,,,
145.5,0.0,121,304,1,,,
146.0,0.0,122,304,1,,,
146.5,0.0,123,307,1,,,
147.0,0.0,123,307,1,,,
147.5,0.0,124,309,1,,,
148.0,0.0,125,309,1,,,
148.5,0.0,126,312,1,,,
149.0,0.0,127,312,1,,,
149.5,0.0,128,315,1,,,
150.0,0.0,129,315,1,,,
150.5,0.0,130,316,1,,,
151.0,0.0,131,316,1,,,
151.5,0.0,132,321,1,,,
152.0,0.0,133,321,1,,,
152.5,0.0,134,323,1,,,
153.0,0.0,135,323,1,,,
153.5,0.0,136,328,1,,,
154.0,0.0,137,328,1,,,
154.5,0.0,138,330,1,,,
155.0,0.0,139,330,1,,,
155.5,0.0,140,335,1,,,
156.0,0.0,141,335,1,,,
156.5,0.0,142,337,1,,,
157.0,0.0,143,337,1,,,
157.5,0.0,145,341,1,,,
158.0,0.0,146,341,1,,,
158.5,0.0,147,343,1,,,
159.0,0.0,148,343,1,,,
159.5,0.0,149,346,1,,,
160.0,0.0,150,346,1,,,
160.5,0.0,151,348,1,,,
161.0,0.0,152,348,1,,,
161.5,0.0,153,352,1,,,
162.0,0.0,154,352,1,,,
162.5,0.0,155,353,1,,,
163.0,0.0,156,353,1,,,
163.5,0.0,157,355,1,,,
164.0,0.0,159,355,1,,,
164.5,0.0,160,359,1,,,
165.0,0.0,161,359,1,,,
165.5,0.0,162,362,1,,,
166.0,0.0,163,362,1,,,
166.5,0.0,164,365,1,,,
167.0,0.0,165,365,1,,,
167.5,0.0,166,368,1,,,
168.0,0.0,168,368,1,,,
168.5,0.0,169,373,1,,,
169.0,0.0,170,373,1,,,
169.5,0.0,171,376,1,,,
170.0,0.0,172,376,1,,,
170.5,0.0,173,379,1,,,
171.0,0.0,175,379,1,,,
171.5,0.0,176,381,1,,,
172.0,0.0,177,381,1,,,
172.5,0.0,178,385,1,,,
173.0,0.0,179,385,1,,,
173.5,0.0,180,386,1,,,
174.0,0.0,182,386,1,,,
174.5,0.0,183,388,1,,,
175.0,0.0,184,388,1,,,
175.5,0.0,185,391,1,,,
176.0,0.0,186,391,1,,,
176.5,0.0,188,393,1,,,
177.0,0.0,189,393,1,,,
177.5,0.0,190,397,1,,,
178.0,0.0,191,397,1,,,
178.5,0.0,193,400,1,,,
179.0,0.0,194,400,1,,,
179.5,0.0,195,404,1,,,
180.0,0.0,196,404,1,,,
180.5,0.0,198,407,1,,,
181.0,0.0,199,407,1,,,
181.5,0.0,200,412,1,,,
182.0,0.0,201,412,1,,,
182.5,0.0,203,414,1,,,
183.0,0.0,204,414,1,,,
183.5,0.0,205,417,1,,,
184.0,0.0,206,417,1,,,
184.5,0.0,208,419,1,,,
185.0,0.0,209,419,1,,,
185.5,0.0,210,423,1,,,
186.0,0.0,212,423,1,,,
186.5,0.0,213,424,1,,,
187.0,0.0,214,424,1,,,
187.5,0.0,215,426,1,,,
188.0,0.0,217,426,1,,,
188.5,0.0,218,430,1,,,
189.0,0.0,220,430,1,,,
189.5,0.0,221,433,1,,,
190.0,0.0,222,433,1,,,
190.5,0.0,223,436,1,,,
191.0,0.0,225,436,1,,,
191.5,0.0,226,442,1,,,
192.0,0.0,228,442,1,,,
192.5,0.0,229,445,1,,,
193.0,0.0,230,445,1,,,
193.5,0.0,232,449,1,,,
194.0,0.0,233,449,1,,,
194.5,0.0,234,451,1,,,
195.0,0.0,236,451,1,,,
195.5,0.0,237,454,1,,,
196.0,0.0,239,454,1,,,
196.5,0.0,240,454,1,,,
197.0,0.0,241,454,1,,,
197.5,0.0,243,458,1,,,
198.0,0.0,244,458,1,,,
198.5,0.0,246,460,1,,,
199.0,0.0,247,460,1,,,
199.5,0.0,249,464,1,,,
200.0,0.0,250,464,1,,,
200.5,0.0,251,468,1,,,
201.0,0.0,253,468,1,,,
201.5,0.0,254,473,1,,,
202.0,0.0,256,473,1,,,
202.5,0.0,257,477,1,,,
203.0,0.0,259,477,1,,,
203.5,0.0,260,482,1,,,
204.0,0.0,262,482,1,,,
204.5,0.0,263,484,1,,,
205.0,0.0,265,484,1,,,
205.5,0.0,266,486,1,,,
206.0,0.0,268,486,1,,,
206.5,0.0,269,488,1,,,
207.0,0.0,271,488,1,,,
207.5,0.0,272,490,1,,,
208.0,0.0,274,490,1,,,
208.5,0.0,275,491,1,,,
209.0,0.0,277,491,1,,,
209.5,0.0,278,496,1,,,
210.0,0.0,280,496,1,,,
210.5,0.0,281,499,1,,,
211.0,0.0,283,499,1,,,
211.5,0.0,284,503,1,,,
212.0,0.0,286,503,1,,,
212.5,0.0,287,507,1,,,
213.0,0.0,289,507,1,,,
213.5,0.0,291,511,1,,,
214.0,0.0,292,511,1,,,
214.5,0.0,294,512,1,,,
215.0,0.0,295,512,1,,,
215.5,0.0,297,514,1,,,
216.0,0.0,298,514,1,,,
216.5,0.0,300,516,1,,,
217.0,0.0,301,516,1,,,
217.5,0.0,303,517,1,,,
218.0,0.0,305,517,1,,,
218.5,0.0,306,518,1,,,
219.0,0.0,308,518,1,,,
219.5,0.0,309,521,1,,,
220.0,0.0,311,521,1,,,
220.5,0.0,313,525,1,,,
221.0,0.0,314,525,1,,,
221.5,0.0,316,529,1,,,
222.0,0.0,317,529,1,,,
222.5,0.0,319,531,1,,,
223.0,0.0,321,531,1,,,
223.5,0.0,322,534,1,,,
224.0,0.0,324,534,1,,,
224.5,0.0,326,535,1,,,
225.0,0.0,327,535,1,,,
225.5,0.0,329,535,1,,,
226.0,0.0,330,535,1,,,
226.5,0.0,332,535,1,,,
227.0,0.0,334,535,1,,,
227.5,0.0,335,536,1,,,
228.0,0.0,337,536,1,,,
228.5,0.0,339,538,1,,,
229.0,0.0,340,538,1,,,
229.5,0.0,342,541,1,,,
230.0,0.0,343,541,1,,,
230.5,0.0,345,543,1,,,
231.0,0.0,347,543,1,,,
231.5,0.0,348,546,1,,,
232.0,0.0,350,546,1,,,
232.5,0.0,352,548,1,,,
233.0,0.0,353,548,1,,,
233.5,0.0,355,547,1,,,
234.0,0.0,357,547,1,,,
234.5,0.0,358,547,1,,,
235.0,0.0,360,547,1,,,
235.5,0.0,362,548,1,,,
236.0,0.0,363,548,1,,,
236.5,0.0,365,548,1,,,
237.0,0.0,367,548,1,,,
237.5,0.0,368,549,1,,,
238.0,0.0,370,549,1,,,
238.5,0.0,372,553,1,,,
239.0,0.0,373,553,1,,,
239.5,0.0,375,555,1,,,
240.0,0.0,377,555,1,,,
240.5,0.0,378,556,1,,,
241.0,0.0,380,556,1,,,
241.5,0.0,382,556,1,,,
242.0,0.0,383,556,1,,,
242.5,0.0,385,555,1,,,
243.0,0.0,387,555,1,,,
243.5,0.0,389,554,1,,,
244.0,0.0,390,554,1,,,
244.5,0.0,392,555,1,,,
245.0,0.0,393,555,1,,,
245.5,0.0,395,554,1,,,
246.0,0.0,397,554,1,,,
246.5,0.0,399,556,1,,,
247.0,0.0,400,556,1,,,
247.5,0.0,402,560,1,,,
248.0,0.0,404,560,1,,,
248.5,0.0,405,560,1,,,
249.0,0.0,407,560,1,,,
249.5,0.0,409,560,1,,,
250.0,0.0,410,560,1,,,
250.5,0.0,412,560,1,,,
251.0,0.0,414,560,1,,,
251.5,0.0,415,559,1,,,
252.0,0.0,417,559,1,,,
252.5,0.0,419,556,1,,,
253.0,0.0,420,556,1,,,
253.5,0.0,422,557,1,,,
254.0,0.0,424,557,1,,,
254.5,0.0,426,557,1,,,
255.0,0.0,427,557,1,,,
255.5,0.0,429,559,1,,,
256.0,0.0,431,559,1,,,
256.5,0.0,432,560,1,,,
257.0,0.0,434,560,1,,,
257.5,0.0,436,560,1,,,
258.0,0.0,437,560,1,,,
258.5,0.0,439,559,1,,,
259.0,0.0,441,559,1,,,
259.5,0.0,442,556,1,,,
260.0,0.0,444,556,1,,,
260.5,0.0,446,555,1,,,
261.0,0.0,447,555,1,,,
261.5,0.0,449,554,1,,,
262.0,0.0,451,554,1,,,
262.5,0.0,452,554,1,,,
263.0,0.0,454,554,1,,,
263.5,0.0,456,555,1,,,
264.0,0.0,457,555,1,,,
264.5,0.0,459,556,1,,,
265.0,0.0,461,556,1,,,
265.5,0.0,462,556,1,,,
266.0,0.0,464,556,1,,,
266.5,0.0,466,555,1,,,
267.0,0.0,467,555,1,,,
267.5,0.0,469,554,1,,,
268.0,0.0,471,554,1,,,
268.5,0.0,472,551,1,,,
269.0,0.0,474,551,1,,,
269.5,0.0,476,550,1,,,
270.0,0.0,477,550,1,,,
270.5,0.0,479,549,1,,,
271.0,0.0,481,549,1,,,
271.5,0.0,482,550,1,,,
272.0,0.0,484,550,1,,,
272.5,0.0,486,550,1,,,
273.0,0.0,487,550,1,,,
273.5,0.0,489,550,1,,,
274.0,0.0,491,550,1,,,
274.5,0.0,492,550,1,,,
275.0,0.0,494,550,1,,,
275.5,0.0,495,548,1,,,
276.0,0.0,497,548,1,,,
276.5,0.0,499,546,1,,,
277.0,0.0,500,546,1,,,
277.5,0.0,502,543,1,,,
278.0,0.0,504,543,1,,,
278.5,0.0,505,542,1,,,
279.0,0.0,507,542,1,,,
279.5,0.0,509,541,1,,,
280.0,0.0,510,541,1,,,
280.5,0.0,512,542,1,,,
281.0,0.0,513,542,1,,,
281.5,0.0,515,542,1,,,
282.0,0.0,517,542,1,,,
282.5,0.0,518,542,1,,,
283.0,0.0,520,542,1,,,
283.5,0.0,521,541,1,,,
284.0,0.0,523,541,1,,,
284.5,0.0,525,538,1,,,
285.0,0.0,526,538,1,,,
285.5,0.0,528,536,1,,,
286.0,0.0,529,536,1,,,
286.5,0.0,531,534,1,,,
287.0,0.0,533,534,1,,,
287.5,0.0,534,534,1,,,
288.0,0.0,536,534,1,,,
288.5,0.0,538,532,1,,,
289.0,0.0,539,532,1,,,
289.5,0.0,541,534,1,,,
290.0,0.0,542,534,1,,,
290.5,0.0,544,535,1,,,
291.0,0.0,546,535,1,,,
291.5,0.0,547,535,1,,,
292.0,0.0,549,535,1,,,
292.5,0.0,550,534,1,,,
293.0,0.0,552,534,1,,,
293.5,0.0,554,532,1,,,
294.0,0.0,555,532,1,,,
294.5,0.0,557,529,1,,,
295.0,0.0,558,529,1,,,
295.5,0.0,560,528,1,,,
296.0,0.0,562,528,1,,,
296.5,0.0,563,528,1,,,
297.0,0.0,565,528,1,,,
297.5,0.0,566,527,1,,,
298.0,0.0,568,527,1,,,
298.5,0.0,570,528,1,,,
299.0,0.0,571,528,1,,,
299.5,0.0,573,530,1,,,
300.0,0.0,574,530,1,,,
300.5,0.0,576,529,1,,,
301.0,0.0,577,529,1,,,
301.5,0.0,579,528,1,,,
302.0,0.0,581,528,1,,,
302.5,0.0,582,527,1,,,
303.0,0.0,584,527,1,,,
303.5,0.0,585,523,1,,,
304.0,0.0,587,523,1,,,
304.5,0.0,588,522,1,,,
305.0,0.0,590,522,1,,,
305.5,0.0,592,521,1,,,
306.0,0.0,593,521,1,,,
306.5,0.0,595,521,1,,,
307.0,0.0,596,521,1,,,
307.5,0.0,598,521,1,,,
308.0,0.0,599,521,1,,,
308.5,0.0,601,522,1,,,
309.0,0.0,603,522,1,,,
309.5,0.0,604,521,1,,,
310.0,0.0,606,521,1,,,
310.5,0.0,607,520,1,,,
311.0,0.0,609,520,1,,,
311.5,0.0,610,517,1,,,
312.0,0.0,612,517,1,,,
312.5,0.0,613,516,1,,,
313.0,0.0,615,516,1,,,
313.5,0.0,617,515,1,,,
314.0,0.0,618,515,1,,,
314.5,0.0,620,515,1,,,
315.0,0.0,621,515,1,,,
315.5,0.0,623,515,1,,,
316.0,0.0,624,515,1,,,
316.5,0.0,626,515,1,,,
317.0,0.0,627,515,1,,,
317.5,0.0,629,515,1,,,
318.0,0.0,631,515,1,,,
318.5,0.0,632,516,1,,,
319.0,0.0,634,516,1,,,
319.5,0.0,635,514,1,,,
320.0,0.0,637,514,1,,,
320.5,0.0,638,512,1,,,
321.0,0.0,640,512,1,,,
321.5,0.0,641,511,1,,,
322.0,0.0,643,511,1,,,
322.5,0.0,644,510,1,,,
323.0,0.0,646,510,1,,,
323.5,0.0,647,508,1,,,
324.0,0.0,649,508,1,,,
324.5,0.0,650,508,1,,,
325.0,0.0,652,508,1,,,
325.5,0.0,653,509,1,,,
326.0,0.0,655,509,1,,,
326.5,0.0,657,509,1,,,
327.0,0.0,658,509,1,,,
327.5,0.0,660,509,1,,,
328.0,0.0,661,509,1,,,
328.5,0.0,663,509,1,,,
329.0,0.0,664,509,1,,,
329.5,0.0,666,508,1,,,
330.0,0.0,667,508,1,,,
330.5,0.0,669,505,1,,,
331.0,0.0,670,505,1,,,
331.5,0.0,672,503,1,,,
332.0,0.0,673,503,1,,,
332.5,0.0,675,502,1,,,
333.0,0.0,676,502,1,,,
333.5,0.0,678,502,1,,,
334.0,0.0,679,502,1,,,
334.5,0.0,681,502,1,,,
335.0,0.0,682,502,1,,,
335.5,0.0,684,502,1,,,
336.0,0.0,685,502,1,,,
336.5,0.0,687,504,1,,,
337.0,0.0,688,504,1,,,
337.5,0.0,690,503,1,,,
338.0,0.0,691,503,1,,,
338.5,0.0,693,501,1,,,
339.0,0.0,694,501,1,,,
339.5,0.0,696,499,1,,,
340.0,0.0,697,499,1,,,
340.5,0.0,699,497,1,,,
341.0,0.0,700,497,1,,,
341.5,0.0,702,496,1,,,
342.0,0.0,703,496,1,,,
342.5,0.0,705,495,1,,,
343.0,0.0,706,495,1,,,
343.5,0.0,708,496,1,,,
344.0,0.0,709,496,1,,,
344.5,0.0,711,496,1,,,
345.0,0.0,712,496,1,,,
345.5,0.0,714,497,1,,,
346.0,0.0,715,497,1,,,
346.5,0.0,717,496,1,,,
347.0,0.0,718,496,1,,,
347.5,0.0,720,496,1,,,
348.0,0.0,721,496,1,,,
348.5,0.0,723,493,1,,,
349.0,0.0,724,493,1,,,
349.5,0.0,726,491,1,,,
350.0,0.0,727,491,1,,,
350.5,0.0,729,490,1,,,
351.0,0.0,730,490,1,,,
351.5,0.0,731,489,1,,,
352.0,0.0,733,489,1,,,
352.5,0.0,734,489,1,,,
353.0,0.0,736,489,1,,,
353.5,0.0,737,490,1,,,
354.0,0.0,739,490,1,,,
354.5,0.0,740,491,1,,,
355.0,0.0,742,491,1,,,
355.5,0.0,743,491,1,,,
356.0,0.0,745,491,1,,,
356.5,0.0,746,491,1,,,
357.0,0.0,748,491,1,,,
357.5,0.0,749,491,1,,,
358.0,0.0,751,491,1,,,
358.5,0.0,752,490,1,,,
359.0,0.0,754,490,1,,,
359.5,0.0,755,488,1,,,
360.0,0.0,757,488,1,,,
360.5,0.0,758,488,1,,,
361.0,0.0,760,488,1,,,
361.5,0.0,761,488,1,,,
362.0,0.0,762,488,1,,,
362.5,0.0,764,486,1,,,
363.0,0.0,765,486,1,,,
363.5,0.0,767,486,1,,,
364.0,0.0,768,486,1,,,
364.5,0.0,770,490,1,,,
365.0,0.0,771,490,1,,,
365.5,0.0,773,490,1,,,
366.0,0.0,774,490,1,,,
366.5,0.0,776,490,1,,,
367.0,0.0,777,490,1,,,
367.5,0.0,779,490,1,,,
368.0,0.0,780,490,1,,,
368.5,0.0,782,489,1,,,
369.0,0.0,783,489,1,,,
369.5,0.0,785,488,1,,,
370.0,0.0,786,488,1,,,
370.5,0.0,788,489,1,,,
371.0,0.0,789,489,1,,,
371.5,0.0,790,488,1,,,
372.0,0.0,792,488,1,,,
372.5,0.0,793,489,1,,,
373.0,0.0,795,489,1,,,
373.5,0.0,796,490,1,,,
374.0,0.0,798,490,1,,,
374.5,0.0,799,491,1,,,
375.0,0.0,801,491,1,,,
375.5,0.0,802,491,1,,,
376.0,0.0,804,491,1,,,
376.5,0.0,805,493,1,,,
377.0,0.0,807,493,1,,,
377.5,0.0,808,493,1,,,
378.0,0.0,810,493,1,,,
378.5,0.0,811,495,1,,,
379.0,0.0,813,495,1,,,
379.5,0.0,814,493,1,,,
380.0,0.0,816,493,1,,,
380.5,0.0,817,493,1,,,
381.0,0.0,819,493,1,,,
381.5,0.0,820,495,1,,,
382.0,0.0,822,495,1,,,
382.5,0.0,823,496,1,,,
383.0,0.0,825,496,1,,,
383.5,0.0,826,497,1,,,
384.0,0.0,828,497,1,,,
384.5,0.0,829,501,1,,,
385.0,0.0,831,501,1,,,
385.5,0.0,832,502,1,,,
386.0,0.0,834,502,1,,,
386.5,0.0,835,501,1,,,
387.0,0.0,837,501,1,,,
387.5,0.0,839,502,1,,,
388.0,0.0,840,502,1,,,
388.5,0.0,841,501,1,,,
389.0,0.0,843,501,1,,,
389.5,0.0,845,501,1,,,
390.0,0.0,846,501,1,,,
390.5,0.0,848,501,1,,,
391.0,0.0,849,501,1,,,
391.5,0.0,851,503,1,,,
392.0,0.0,852,503,1,,,
392.5,0.0,854,504,1,,,
393.0,0.0,855,504,1,,,
393.5,0.0,857,507,1,,,
394.0,0.0,858,507,1,,,
394.5,0.0,860,508,1,,,
395.0,0.0,861,508,1,,,
395.5,0.0,863,508,1,,,
396.0,0.0,864,508,1,,,
396.5,0.0,866,508,1,,,
397.0,0.0,867,508,1,,,
397.5,0.0,869,507,1,,,
398.0,0.0,871,507,1,,,
398.5,0.0,872,508,1,,,
399.0,0.0,874,508,1,,,
399.5,0.0,875,507,1,,,
400.0,0.0,877,507,1,,,
400.5,0.0,878,509,1,,,
401.0,0.0,880,509,1,,,
401.5,0.0,881,509,1,,,
402.0,0.0,883,509,1,,,
402.5,0.0,884,511,1,,,
403.0,0.0,886,511,1,,,
403.5,0.0,887,511,1,,,
404.0,0.0,889,511,1,,,
404.5,0.0,891,512,1,,,
405.0,0.0,892,512,1,,,
405.5,0.0,894,511,1,,,
406.0,0.0,895,511,1,,,
406.5,0.0,897,511,1,,,
407.0,0.0,898,511,1,,,
407.5,0.0,900,510,1,,,
408.0,0.0,901,510,1,,,
408.5,0.0,903,510,1,,,
409.0,0.0,904,510,1,,,
409.5,0.0,906,510,1,,,
410.0,0.0,907,510,1,,,
410.5,0.0,909,511,1,,,
411.0,0.0,911,511,1,,,
411.5,0.0,912,514,1,,,
412.0,0.0,914,514,1,,,
412.5,0.0,915,515,1,,,
413.0,0.0,917,515,1,,,
413.5,0.0,918,515,1,,,
414.0,0.0,920,515,1,,,
414.5,0.0,921,515,1,,,
415.0,0.0,923,515,1,,,
415.5,0.0,925,514,1,,,
416.0,0.0,926,514,1,,,
416.5,0.0,928,512,1,,,
417.0,0.0,929,512,1,,,
417.5,0.0,931,512,1,,,
418.0,0.0,932,512,1,,,
418.5,0.0,934,512,1,,,
419.0,0.0,935,512,1,,,
419.5,0.0,937,514,1,,,
420.0,0.0,939,514,1,,,
420.5,0.0,940,516,1,,,
421.0,0.0,942,516,1,,,
421.5,0.0,943,518,1,,,
422.0,0.0,945,518,1,,,
422.5,0.0,946,517,1,,,
423.0,0.0,948,517,1,,,
423.5,0.0,949,517,1,,,
424.0,0.0,951,517,1,,,
424.5,0.0,953,515,1,,,
425.0,0.0,954,515,1,,,
425.5,0.0,956,514,1,,,
426.0,0.0,957,514,1,,,
426.5,0.0,959,511,1,,,
427.0,0.0,960,511,1,,,
427.5,0.0,962,514,1,,,
428.0,0.0,963,514,1,,,
428.5,0.0,965,514,1,,,
429.0,0.0,967,514,1,,,
429.5,0.0,968,516,1,,,
430.0,0.0,970,516,1,,,
430.5,0.0,971,517,1,,,
431.0,0.0,973,517,1,,,
431.5,0.0,974,517,1,,,
432.0,0.0,976,517,1,,,
432.5,0.0,977,517,1,,,
433.0,0.0,979,517,1,,,
433.5,0.0,981,516,1,,,
434.0,0.0,982,516,1,,,
434.5,0.0,984,515,1,,,
435.0,0.0,985,515,1,,,
435.5,0.0,987,515,1,,,
436.0,0.0,988,515,1,,,
436.5,0.0,990,515,1,,,
437.0,0.0,991,515,1,,,
437.5,0.0,993,515,1,,,
