time,torque,angle,rpm,step,step,torque,angle
0,0,0,0,1,1,0.016,1389
0.5,0.0,0,0,1,,,
1.0,0.0,0,0,1,,,
1.5,0.0,0,0,1,,,
2.0,0.0,0,0,1,,,
2.5,0.0,0,0,1,,,
3.0,0.0,0,0,1,,,
3.5,0.0,0,0,1,,,
4.0,0.0,0,0,1,,,
4.5,0.0,0,0,1,,,
5.0,0.0,0,0,1,,,
5.5,0.0,0,4,1,,,
6.0,0.0,0,4,1,,,
6.5,0.0,0,0,1,,,
7.0,0.0,0,0,1,,,
7.5,0.0,0,0,1,,,
8.0,0.0,0,0,1,,,
8.5,0.0,0,1,1,,,
9.0,0.0,0,1,1,,,
9.5,0.0,0,2,1,,,
10.0,0.0,0,2,1,,,
10.5,0.0,0,2,1,,,
11.0,0.0,0,2,1,,,
11.5,0.0,0,3,1,,,
12.0,0.0,0,3,1,,,
12.5,0.0,0,5,1,,,
13.0,0.0,0,5,1,,,
13.5,0.0,0,6,1,,,
14.0,0.0,0,6,1,,,
14.5,0.0,0,7,1,,,
15.0,0.0,0,7,1,,,
15.5,0.0,0,9,1,,,
16.0,0.0,0,9,1,,,
16.5,0.0,0,11,1,,,
17.0,0.0,0,11,1,,,
17.5,0.0,0,12,1,,,
18.0,0.0,0,12,1,,,
18.5,0.0,0,14,1,,,
19.0,0.0,0,14,1,,,
19.5,0.0,0,14,1,,,
20.0,0.0,0,14,1,,,
20.5,0.0,0,15,1,,,
21.0,0.0,1,15,1,,,
21.5,0.0,1,17,1,,,
22.0,0.0,1,17,1,,,
22.5,0.0,1,18,1,,,
23.0,0.0,1,18,1,,,
23.5,0.0,1,19,1,,,
24.0,0.0,1,19,1,,,
24.5,0.0,1,21,1,,,
25.0,0.0,1,21,1,,,
25.5,0.0,1,23,1,,,
26.0,0.0,1,23,1,,,
26.5,0.0,1,24,1,,,
27.0,0.0,1,24,1,,,
27.5,0.0,1,26,1,,,
28.0,0.0,2,26,1,,,
28.5,0.0,2,27,1,,,
29.0,0.0,2,27,1,,,
29.5,0.0,2,28,1,,,
30.0,0.0,2,28,1,,,
30.5,0.0,2,28,1,,,
31.0,0.0,2,28,1,,,
31.5,0.0,2,30,1,,,
32.0,0.0,2,30,1,,,
32.5,0.0,2,31,1,,,
33.0,0.0,3,31,1,,,
33.5,0.0,3,33,1,,,
34.0,0.0,3,33,1,,,
34.5,0.0,3,35,1,,,
35.0,0.0,3,35,1,,,
35.5,0.0,3,37,1,,,
36.0,0.0,3,37,1,,,
36.5,0.0,3,38,1,,,
37.0,0.0,4,38,1,,,
37.5,0.0,4,40,1,,,
38.0,0.0,4,40,1,,,
38.5,0.0,4,42,1,,,
39.0,0.0,4,42,1,,,
39.5,0.0,4,43,1,,,
40.0,0.0,4,43,1,,,
40.5,0.0,5,44,1,,,
41.0,0.0,5,44,1,,,
41.5,0.0,5,45,1,,,
42.0,0.0,5,45,1,,,
42.5,0.0,5,47,1,,,
43.0,0.0,5,47,1,,,
43.5,0.0,5,47,1,,,
44.0,0.0,6,47,1,,,
44.5,0.0,6,49,1,,,
45.0,0.0,6,49,1,,,
45.5,0.0,6,50,1,,,
46.0,0.0,6,50,1,,,
46.5,0.0,6,52,1,,,
47.0,0.0,7,52,1,,,
47.5,0.0,7,54,1,,,
48.0,0.0,7,54,1,,,
48.5,0.0,7,56,1,,,
49.0,0.0,7,56,1,,,
49.5,0.0,8,58,1,,,
50.0,0.0,8,58,1,,,
50.5,0.0,8,61,1,,,
51.0,0.0,8,61,1,,,
51.5,0.0,8,63,1,,,
52.0,0.0,9,63,1,,,
52.5,0.0,9,65,1,,,
53.0,0.0,9,65,1,,,
53.5,0.0,9,66,1,,,
54.0,0.0,9,66,1,,,
54.5,0.0,10,68,1,,,
55.0,0.0,10,68,1,,,
55.5,0.0,10,69,1,,,
56.0,0.0,10,69,1,,,
56.5,0.0,11,70,1,,,
57.0,0.0,11,70,1,,,
57.5,0.0,11,71,1,,,
58.0,0.0,11,71,1,,,
58.5,0.0,11,73,1,,,
59.0,0.0,12,73,1,,,
59.5,0.0,12,75,1,,,
60.0,0.0,12,75,1,,,
60.5,0.0,12,77,1,,,
61.0,0.0,13,77,1,,,
61.5,0.0,13,80,1,,,
62.0,0.0,13,80,1,,,
62.5,0.0,14,82,1,,,
63.0,0.0,14,82,1,,,
63.5,0.0,14,84,1,,,
64.0,0.0,14,84,1,,,
64.5,0.0,15,84,1,,,
65.0,0.0,15,84,1,,,
65.5,0.0,15,86,1,,,
66.0,0.0,15,86,1,,,
66.5,0.0,16,88,1,,,
67.0,0.0,16,88,1,,,
67.5,0.0,16,88,1,,,
68.0,0.0,16,88,1,,,
68.5,0.0,17,90,1,,,
69.0,0.0,17,90,1,,,
69.5,0.0,17,92,1,,,
70.0,0.0,18,92,1,,,
70.5,0.0,18,94,1,,,
71.0,0.0,18,94,1,,,
71.5,0.0,19,95,1,,,
72.0,0.0,19,95,1,,,
72.5,0.0,19,98,1,,,
73.0,0.0,19,98,1,,,
73.5,0.0,20,99,1,,,
74.0,0.0,20,99,1,,,
74.5,0.0,20,101,1,,,
75.0,0.0,21,101,1,,,
75.5,0.0,21,103,1,,,
76.0,0.0,21,103,1,,,
76.5,0.0,22,105,1,,,
77.0,0.0,22,105,1,,,
77.5,0.0,22,107,1,,,
78.0,0.0,23,107,1,,,
78.5,0.0,23,109,1,,,
79.0,0.0,23,109,1,,,
79.5,0.0,24,111,1,,,
80.0,0.0,24,111,1,,,
80.5,0.0,25,112,1,,,
81.0,0.0,25,112,1,,,
81.5,0.0,25,114,1,,,
82.0,0.0,26,114,1,,,
82.5,0.0,26,115,1,,,
83.0,0.0,26,115,1,,,
83.5,0.0,27,118,1,,,
84.0,0.0,27,118,1,,,
84.5,0.0,27,120,1,,,
85.0,0.0,28,120,1,,,
85.5,0.0,28,122,1,,,
86.0,0.0,29,122,1,,,
86.5,0.0,29,124,1,,,
87.0,0.0,29,124,1,,,
87.5,0.0,30,126,1,,,
88.0,0.0,30,126,1,,,
88.5,0.0,31,128,1,,,
89.0,0.0,31,128,1,,,
89.5,0.0,31,130,1,,,
90.0,0.0,32,130,1,,,
90.5,0.0,32,132,1,,,
91.0,0.0,33,132,1,,,
91.5,0.0,33,134,1,,,
92.0,0.0,34,134,1,,,
92.5,0.0,34,136,1,,,
93.0,0.0,34,136,1,,,
93.5,0.0,35,139,1,,,
94.0,0.0,35,139,1,,,
94.5,0.0,36,141,1,,,
95.0,0.0,36,141,1,,,
95.5,0.0,37,144,1,,,
96.0,0.0,37,144,1,,,
96.5,0.0,38,148,1,,,
97.0,0.0,38,148,1,,,
97.5,0.0,39,151,1,,,
98.0,0.0,39,151,1,,,
98.5,0.0,40,153,1,,,
99.0,0.0,40,153,1,,,
99.5,0.0,40,155,1,,,
100.0,0.0,41,155,1,,,
100.5,0.0,41,156,1,,,
101.0,0.0,42,156,1,,,
101.5,0.0,42,159,1,,,
102.0,0.0,43,159,1,,,
102.5,0.0,43,161,1,,,
103.0,0.0,44,161,1,,,
103.5,0.0,44,163,1,,,
104.0,0.0,45,163,1,,,
104.5,0.0,46,166,1,,,
105.0,0.0,46,166,1,,,
105.5,0.0,47,168,1,,,
106.0,0.0,47,168,1,,,
106.5,0.0,48,169,1,,,
107.0,0.0,48,169,1,,,
107.5,0.0,49,170,1,,,
108.0,0.0,49,170,1,,,
108.5,0.0,50,172,1,,,
109.0,0.0,50,172,1,,,
109.5,0.0,51,174,1,,,
110.0,0.0,51,174,1,,,
110.5,0.0,52,176,1,,,
111.0,0.0,52,176,1,,,
111.5,0.0,53,178,1,,,
112.0,0.0,54,178,1,,,
112.5,0.0,54,181,1,,,
113.0,0.0,55,181,1,,,
113.5,0.0,55,183,1,,,
114.0,0.0,56,183,1,,,
114.5,0.0,56,183,1,,,
115.0,0.0,57,183,1,,,
115.5,0.0,58,186,1,,,
116.0,0.0,58,186,1,,,
116.5,0.0,59,190,1,,,
117.0,0.0,59,190,1,,,
117.5,0.0,60,193,1,,,
118.0,0.0,61,193,1,,,
118.5,0.0,61,196,1,,,
119.0,0.0,62,196,1,,,
119.5,0.0,62,198,1,,,
120.0,0.0,63,198,1,,,
120.5,0.0,64,202,1,,,
121.0,0.0,64,202,1,,,
121.5,0.0,65,203,1,,,
122.0,0.0,66,203,1,,,
122.5,0.0,66,206,1,,,
123.0,0.0,67,206,1,,,
123.5,0.0,68,208,1,,,
124.0,0.0,68,208,1,,,
124.5,0.0,69,211,1,,,
125.0,0.0,69,211,1,,,
125.5,0.0,70,212,1,,,
126.0,0.0,71,212,1,,,
126.5,0.0,71,214,1,,,
127.0,0.0,72,214,1,,,
127.5,0.0,73,215,1,,,
128.0,0.0,73,215,1,,,
128.5,0.0,74,218,1,,,
129.0,0.0,75,218,1,,,
129.5,0.0,75,220,1,,,
130.0,0.0,76,220,1,,,
130.5,0.0,77,221,1,,,
131.0,0.0,78,221,1,,,
131.5,0.0,78,223,1,,,
132.0,0.0,79,223,1,,,
132.5,0.0,80,225,1,,,
133.0,0.0,80,225,1,,,
133.5,0.0,81,227,1,,,
134.0,0.0,82,227,1,,,
134.5,0.0,82,231,1,,,
135.0,0.0,83,231,1,,,
135.5,0.0,84,234,1,,,
136.0,0.0,85,234,1,,,
136.5,0.0,85,238,1,,,
137.0,0.0,86,238,1,,,
137.5,0.0,87,241,1,,,
