Time,Torque,Angle,Rotating speed,Power
2140.5,0.046,1312,99,3.6
2141.0,0.032,1313,98,4.2
2141.5,0.032,1313,99,4.800000000000001
2142.0,0.03,1313,99,4.800000000000001
2142.5,0.016,1314,99,4.800000000000001
2143.0,0.016,1314,99,4.2
2143.5,0.008,1314,99,3.6
2144.0,0.008,1314,99,3.0
2144.5,0.016,1315,99,3.0
2145.0,0.013,1315,99,3.0
2145.5,0.021,1315,99,3.0
2146.0,0.021,1316,99,3.6
2146.5,0.032,1316,99,4.2
2147.0,0.035,1316,99,4.800000000000001
2147.5,0.03,1317,100,5.4
2148.0,0.038,1317,100,4.2
2148.5,0.04,1317,100,3.0
2149.0,0.038,1317,100,3.0
2149.5,0.027,1318,101,3.0
2150.0,0.03,1318,101,2.4000000000000004
2150.5,0.024,1318,101,2.4000000000000004
2151.0,0.021,1319,101,2.4000000000000004
2151.5,0.03,1319,100,2.4000000000000004
2152.0,0.021,1319,100,2.4000000000000004
2152.5,0.011,1320,100,3.0
2153.0,0.005,1320,100,2.4000000000000004
2153.5,0.003,1320,100,1.8
2154.0,0.0,1321,100,1.2000000000000002
2154.5,0.005,1321,101,1.2000000000000002
2155.0,0.008,1321,101,1.2000000000000002
2155.5,0.008,1321,101,1.2000000000000002
2156.0,0.013,1322,101,1.2000000000000002
2156.5,0.016,1322,101,1.2000000000000002
2157.0,0.016,1322,100,0.6000000000000001
2157.5,0.011,1323,100,0.6000000000000001
2158.0,0.003,1323,99,0.6000000000000001
2158.5,0.003,1323,98,1.2000000000000002
2159.0,0.011,1323,98,0.6000000000000001
2159.5,0.016,1324,98,1.2000000000000002
2160.0,0.019,1324,98,1.2000000000000002
2160.5,0.035,1324,99,0.0
2161.0,0.032,1325,99,0.0
2161.5,0.04,1325,99,0.0
2162.0,0.043,1325,98,0.0
2162.5,0.051,1326,98,0.0
2163.0,0.051,1326,98,0.0
2163.5,0.056,1326,98,0.0
2164.0,0.056,1326,98,0.0
2164.5,0.059,1327,98,0.0
2165.0,0.054,1327,98,0.0
2165.5,0.054,1327,98,0.0
2166.0,0.051,1328,99,0.0
2166.5,0.043,1328,99,0.0
2167.0,0.04,1328,99,0.0
2167.5,0.032,1329,100,0.0
2168.0,0.03,1329,100,0.0
2168.5,0.021,1329,101,0.0
2169.0,0.003,1330,101,0.0
2169.5,0.0,1330,101,0.0
2170.0,0.003,1330,101,0.0
2170.5,0.013,1330,100,0.0
2171.0,0.013,1331,100,0.0
2171.5,0.019,1331,99,0.0
2172.0,0.027,1331,99,0.0
2172.5,0.032,1332,100,0.0
2173.0,0.032,1332,100,1.2000000000000002
2173.5,0.04,1332,99,2.4000000000000004
2174.0,0.035,1333,99,3.0
2174.5,0.024,1333,100,3.0
2175.0,0.024,1333,100,3.0
2175.5,0.019,1334,99,3.0
2176.0,0.011,1334,99,3.0
2176.5,0.011,1334,99,3.0
2177.0,0.003,1335,99,3.0
2177.5,0.013,1335,99,3.0
2178.0,0.016,1335,99,4.2
2178.5,0.019,1335,99,4.800000000000001
2179.0,0.024,1336,99,4.800000000000001
2179.5,0.03,1336,100,4.2
2180.0,0.027,1336,100,3.6
2180.5,0.027,1337,99,3.0
2181.0,0.024,1337,99,3.0
2181.5,0.035,1337,99,3.0
2182.0,0.027,1338,99,2.4000000000000004
2182.5,0.021,1338,99,3.0
2183.0,0.024,1338,99,3.6
2183.5,0.019,1339,99,4.2
2184.0,0.011,1339,99,4.800000000000001
2184.5,0.008,1339,100,5.4
2185.0,0.003,1339,100,4.2
2185.5,0.0,1340,100,3.6
2186.0,0.003,1340,100,3.0
2186.5,0.011,1340,101,2.4000000000000004
2187.0,0.011,1341,101,2.4000000000000004
2187.5,0.011,1341,101,2.4000000000000004
2188.0,0.021,1341,101,1.8
2188.5,0.021,1341,100,2.4000000000000004
2189.0,0.024,1342,100,2.4000000000000004
2189.5,0.021,1342,100,3.0
2190.0,0.024,1342,100,1.8
2190.5,0.008,1343,100,1.8
2191.0,0.008,1343,100,1.2000000000000002
2191.5,0.0,1343,101,1.2000000000000002
2192.0,0.011,1344,101,1.2000000000000002
2192.5,0.019,1344,101,1.2000000000000002
2193.0,0.019,1344,101,1.2000000000000002
2193.5,0.032,1345,101,0.6000000000000001
2194.0,0.038,1345,100,0.6000000000000001
2194.5,0.038,1345,100,0.6000000000000001
2195.0,0.043,1345,99,1.2000000000000002
2195.5,0.043,1346,99,1.2000000000000002
2196.0,0.059,1346,98,1.2000000000000002
2196.5,0.056,1346,98,1.2000000000000002
2197.0,0.054,1347,99,1.2000000000000002
2197.5,0.059,1347,99,0.0
2198.0,0.062,1347,99,0.0
2198.5,0.056,1348,99,0.0
2199.0,0.048,1348,98,0.0
2199.5,0.048,1348,98,0.0
2200.0,0.043,1348,98,0.0
2200.5,0.038,1349,98,0.0
2201.0,0.013,1350,98,0.0
2201.5,0.008,1350,98,0.0
2202.0,0.003,1350,98,0.0
2202.5,0.003,1350,99,0.0
2203.0,0.005,1351,99,0.0
2203.5,0.016,1351,100,0.0
2204.0,0.024,1351,100,0.0
2204.5,0.024,1352,101,0.0
2205.0,0.024,1352,101,0.0
2205.5,0.03,1352,101,0.0
2206.0,0.027,1353,100,0.0
2206.5,0.021,1353,100,0.0
2207.0,0.016,1353,100,0.0
2207.5,0.013,1353,99,0.0
2208.0,0.008,1354,99,0.0
2208.5,0.011,1354,99,0.0
2209.0,0.005,1354,99,1.2000000000000002
2209.5,0.011,1355,99,2.4000000000000004
2210.0,0.011,1355,99,3.0
2210.5,0.013,1355,99,3.0
2211.0,0.021,1356,99,3.0
2211.5,0.024,1356,99,3.0
2212.0,0.024,1356,99,3.0
2212.5,0.027,1357,99,3.0
2213.0,0.032,1357,99,3.6
2213.5,0.024,1357,99,3.6
2214.0,0.027,1357,99,3.6
2214.5,0.024,1358,99,4.2
2215.0,0.016,1358,99,4.800000000000001
2215.5,0.011,1358,99,4.800000000000001
2216.0,0.008,1359,100,4.2
2216.5,0.005,1359,100,4.2
2217.0,0.0,1359,99,3.6
2217.5,0.016,1359,99,3.0
2218.0,0.019,1360,99,3.0
2218.5,0.016,1360,99,3.0
2219.0,0.027,1360,99,3.0
2219.5,0.024,1361,99,3.6
2220.0,0.032,1361,99,3.6
2220.5,0.038,1361,100,4.2
2221.0,0.038,1362,100,5.4
2221.5,0.038,1362,101,4.2
2222.0,0.038,1362,100,3.6
2222.5,0.04,1362,100,3.0
2223.0,0.019,1363,101,2.4000000000000004
2223.5,0.016,1363,101,2.4000000000000004
2224.0,0.013,1363,101,2.4000000000000004
2224.5,0.005,1364,101,2.4000000000000004
2225.0,0.0,1364,101,2.4000000000000004
2225.5,0.008,1364,100,2.4000000000000004
2226.0,0.019,1365,100,3.0
2226.5,0.043,1366,101,1.2000000000000002
2227.0,0.051,1366,101,1.2000000000000002
2227.5,0.054,1366,101,1.2000000000000002
2228.0,0.051,1367,101,0.6000000000000001
2228.5,0.051,1367,100,0.6000000000000001
2229.0,0.056,1367,100,1.2000000000000002
2229.5,0.051,1368,100,0.6000000000000001
2230.0,0.046,1368,99,0.6000000000000001
2230.5,0.04,1368,98,0.6000000000000001
2231.0,0.04,1369,98,0.6000000000000001
2231.5,0.032,1369,98,1.2000000000000002
2232.0,0.03,1369,98,0.6000000000000001
2232.5,0.021,1369,99,0.0
2233.0,0.019,1370,99,0.0
2233.5,0.011,1370,98,0.0
2234.0,0.005,1370,98,0.0
2234.5,0.005,1371,98,0.0
2235.0,0.0,1371,98,0.0
2235.5,0.016,1371,98,0.0
2236.0,0.016,1371,98,0.0
2236.5,0.019,1372,98,0.0
2237.0,0.016,1372,98,0.0
2237.5,0.019,1372,98,0.0
2238.0,0.013,1373,99,0.0
2238.5,0.008,1373,99,0.0
2239.0,0.008,1373,100,0.0
2239.5,0.003,1374,100,0.0
2240.0,0.008,1374,100,0.0
2240.5,0.005,1374,101,0.0
2241.0,0.016,1375,101,0.0
2241.5,0.024,1375,101,0.0
2242.0,0.024,1375,101,0.0
2242.5,0.027,1375,100,0.0
2243.0,0.024,1376,100,0.0
2243.5,0.035,1376,100,0.0
2244.0,0.035,1376,99,0.0
2244.5,0.03,1377,99,0.0
2245.0,0.032,1377,100,1.2000000000000002
2245.5,0.032,1377,99,2.4000000000000004
2246.0,0.03,1377,100,3.0
2246.5,0.021,1378,100,3.0
2247.0,0.019,1378,99,3.0
2247.5,0.013,1378,99,3.0
2248.0,0.005,1379,99,3.0
2248.5,0.008,1379,99,3.0
2249.0,0.0,1379,99,3.0
2249.5,0.013,1380,99,3.6
2250.0,0.021,1380,99,3.6
2250.5,0.021,1380,99,4.2
2251.0,0.024,1380,99,4.800000000000001
2251.5,0.035,1381,99,4.800000000000001
2252.0,0.043,1381,100,4.2
2252.5,0.046,1381,100,3.6
2253.0,0.046,1382,99,3.0
2253.5,0.048,1382,99,3.0
2254.0,0.048,1382,99,2.4000000000000004
2254.5,0.043,1383,99,3.0
2255.0,0.032,1383,99,3.0
2255.5,0.024,1383,99,3.6
2256.0,0.021,1384,99,4.2
2256.5,0.013,1384,100,4.800000000000001
2257.0,0.011,1384,100,5.4
2257.5,0.005,1384,101,3.6
2258.0,0.013,1385,101,3.0
2258.5,0.013,1385,101,3.0
2259.0,0.027,1385,102,2.4000000000000004
2259.5,0.032,1386,101,2.4000000000000004
2260.0,0.035,1386,101,2.4000000000000004
2260.5,0.04,1386,101,2.4000000000000004
2261.0,0.04,1387,101,2.4000000000000004
2261.5,0.046,1387,100,2.4000000000000004
2262.0,0.046,1387,100,2.4000000000000004
2262.5,0.046,1387,100,1.8
2263.0,0.046,1388,100,1.8
2263.5,0.043,1388,100,1.2000000000000002
2264.0,0.035,1388,101,1.2000000000000002
2264.5,0.032,1389,101,1.2000000000000002
2265.0,0.032,1389,101,1.2000000000000002
2265.5,0.024,1389,101,0.6000000000000001
2266.0,0.013,1390,101,0.6000000000000001
2266.5,0.011,1390,100,0.6000000000000001
2267.0,0.008,1390,100,0.6000000000000001
2267.5,0.0,1390,99,0.6000000000000001
2268.0,0.003,1391,99,1.2000000000000002
2268.5,0.005,1391,99,1.2000000000000002
2269.0,0.013,1391,99,1.2000000000000002
2269.5,0.016,1392,99,0.6000000000000001
2270.0,0.019,1392,99,0.0
2270.5,0.019,1392,99,0.0
2271.0,0.016,1393,99,0.0
2271.5,0.003,1393,99,0.0
2272.0,0.003,1393,98,0.0
2272.5,0.003,1393,98,0.0
2273.0,0.008,1394,98,0.0
2273.5,0.013,1394,98,0.0
2274.0,0.019,1394,98,0.0
2274.5,0.032,1395,98,0.0
2275.0,0.035,1395,99,0.0
2275.5,0.043,1395,99,0.0
2276.0,0.04,1396,99,0.0
2276.5,0.046,1396,99,0.0
2277.0,0.051,1396,100,0.0
2277.5,0.048,1396,100,0.0
2278.0,0.043,1397,101,0.0
2278.5,0.04,1397,101,0.0
2279.0,0.051,1397,101,0.0
2279.5,0.04,1398,100,0.0
2280.0,0.03,1398,100,0.0
2280.5,0.03,1398,100,0.0
2281.0,0.024,1398,99,0.0
2281.5,0.016,1399,99,0.0
2282.0,0.011,1399,100,0.0
2282.5,0.003,1400,99,1.8
2283.0,0.0,1400,99,2.4000000000000004
2283.5,0.011,1400,99,3.0
2284.0,0.016,1400,100,3.0
2284.5,0.019,1401,100,3.0
2285.0,0.03,1401,99,3.0
2285.5,0.043,1401,99,3.0
2286.0,0.032,1402,99,3.0
2286.5,0.043,1402,99,3.0
2287.0,0.043,1402,99,3.6
2287.5,0.046,1402,99,3.6
2288.0,0.035,1403,99,4.2
2288.5,0.03,1403,99,4.800000000000001
2289.0,0.03,1403,99,4.800000000000001
2289.5,0.016,1404,100,4.2
2290.0,0.013,1404,100,3.6
2290.5,0.011,1404,99,3.0
2291.0,0.003,1405,100,3.0
2291.5,0.013,1405,99,3.0
2292.0,0.013,1405,99,3.0
2292.5,0.021,1405,99,3.0
2293.0,0.021,1406,99,3.0
2293.5,0.035,1406,100,3.6
2294.0,0.035,1406,100,4.2
2294.5,0.035,1407,101,4.800000000000001
2295.0,0.038,1407,101,3.6
2295.5,0.043,1407,101,3.0
2296.0,0.043,1408,101,3.0
2296.5,0.038,1408,102,2.4000000000000004
2297.0,0.035,1408,101,2.4000000000000004
2297.5,0.03,1408,101,2.4000000000000004
2298.0,0.024,1409,101,2.4000000000000004
2298.5,0.027,1409,101,2.4000000000000004
2299.0,0.021,1409,100,2.4000000000000004
2299.5,0.008,1410,100,2.4000000000000004
2300.0,0.005,1410,100,1.8
2300.5,0.003,1410,100,1.8
2301.0,0.003,1411,101,1.2000000000000002
2301.5,0.005,1411,101,1.2000000000000002
2302.0,0.013,1411,101,1.2000000000000002
2302.5,0.011,1412,101,1.2000000000000002
2303.0,0.013,1412,101,1.2000000000000002
2303.5,0.016,1412,100,1.2000000000000002
2304.0,0.016,1412,100,1.2000000000000002
2304.5,0.013,1413,99,1.2000000000000002
2305.0,0.003,1413,99,0.6000000000000001
2305.5,0.003,1413,99,0.6000000000000001
2306.0,0.008,1414,98,1.2000000000000002
2306.5,0.013,1414,98,1.2000000000000002
2307.0,0.016,1414,99,0.6000000000000001
2307.5,0.032,1414,99,0.0
2308.0,0.04,1415,99,0.0
2308.5,0.038,1415,99,0.0
2309.0,0.048,1415,98,0.0
2309.5,0.051,1416,98,0.0
2310.0,0.056,1416,98,0.0
2310.5,0.056,1416,98,0.0
2311.0,0.062,1417,98,0.0
2311.5,0.059,1417,98,0.0
2312.0,0.056,1417,98,0.0
2312.5,0.056,1417,98,0.0
2313.0,0.054,1418,98,0.0
2313.5,0.046,1418,99,0.0
2314.0,0.038,1418,100,0.0
2314.5,0.03,1419,100,0.0
2315.0,0.03,1419,100,0.0
2315.5,0.016,1419,101,0.0
2316.0,0.003,1420,101,0.0
2316.5,0.003,1420,101,0.0
2317.0,0.003,1420,100,0.0
2317.5,0.011,1420,100,0.0
2318.0,0.024,1423,99,3.0
2318.5,0.021,1423,99,3.0
2319.0,0.016,1424,99,3.0
2319.5,0.008,1424,98,3.0
2320.0,0.005,1424,98,3.0
2320.5,0.008,1425,99,3.6
2321.0,0.011,1425,98,3.6
2321.5,0.021,1425,98,4.2
2322.0,0.021,1425,99,4.800000000000001
2322.5,0.021,1426,99,4.800000000000001
2323.0,0.032,1426,99,4.2
2323.5,0.03,1426,99,3.6
2324.0,0.024,1427,99,3.6
2324.5,0.03,1427,99,3.0
2325.0,0.032,1427,99,3.0
2325.5,0.03,1428,99,3.0
2326.0,0.019,1428,99,3.0
2326.5,0.016,1428,99,3.6
2327.0,0.019,1429,99,4.2
2327.5,0.016,1429,99,4.800000000000001
2328.0,0.011,1429,100,5.4
2328.5,0.003,1429,100,4.2
2329.0,0.0,1430,100,3.6
2329.5,0.003,1430,100,3.0
2330.0,0.005,1430,101,2.4000000000000004
2330.5,0.011,1431,101,2.4000000000000004
2331.0,0.011,1431,101,2.4000000000000004
2331.5,0.016,1431,101,2.4000000000000004
2332.0,0.008,1432,100,2.4000000000000004
2332.5,0.013,1432,100,2.4000000000000004
2333.0,0.019,1432,100,3.0
2333.5,0.019,1432,100,1.8
2334.0,0.013,1433,100,1.2000000000000002
2334.5,0.008,1433,100,1.2000000000000002
2335.0,0.005,1433,101,1.2000000000000002
2335.5,0.005,1434,101,1.2000000000000002
2336.0,0.016,1434,101,1.2000000000000002
2336.5,0.013,1434,101,1.2000000000000002
2337.0,0.03,1435,100,1.2000000000000002
2337.5,0.035,1435,100,0.6000000000000001
2338.0,0.035,1435,100,1.2000000000000002
2338.5,0.038,1436,99,1.2000000000000002
2339.0,0.038,1436,99,1.2000000000000002
2339.5,0.046,1436,98,1.2000000000000002
2340.0,0.048,1436,98,1.2000000000000002
2340.5,0.048,1437,99,1.2000000000000002
2341.0,0.054,1437,99,0.0
2341.5,0.059,1437,99,0.0
2342.0,0.054,1438,99,0.0
2342.5,0.04,1438,98,0.0
2343.0,0.048,1438,98,0.0
2343.5,0.04,1438,98,0.0
2344.0,0.032,1439,98,0.0
2344.5,0.032,1439,98,0.0
2345.0,0.032,1439,97,0.0
2345.5,0.016,1440,98,0.0
2346.0,0.011,1440,98,0.0
2346.5,0.011,1440,98,0.0
2347.0,0.008,1441,98,0.0
2347.5,0.003,1441,99,0.0
2348.0,0.0,1441,99,0.0
2348.5,0.0,1441,100,0.0
2349.0,0.008,1442,101,0.0
2349.5,0.013,1442,101,0.0
2350.0,0.011,1442,100,0.0
2350.5,0.008,1443,100,0.0
2351.0,0.013,1443,100,0.0
2351.5,0.005,1443,100,0.0
2352.0,0.003,1444,99,0.0
2352.5,0.003,1444,99,0.0
2353.0,0.003,1444,99,0.0
2353.5,0.003,1444,99,1.2000000000000002
2354.0,0.008,1445,98,2.4000000000000004
2354.5,0.005,1445,99,3.0
2355.0,0.008,1445,99,3.0
2355.5,0.011,1446,99,3.0
2356.0,0.011,1446,99,3.0
2356.5,0.016,1446,99,3.0
2357.0,0.011,1447,98,3.0
2357.5,0.011,1447,98,3.0
2358.0,0.011,1447,99,3.6
2358.5,0.008,1447,99,3.6
2359.0,0.005,1448,98,4.2
2359.5,0.003,1448,99,4.800000000000001
2360.0,0.0,1448,99,4.800000000000001
2360.5,0.0,1449,99,4.800000000000001
2361.0,0.003,1449,99,4.2
2361.5,0.003,1449,99,3.6
2362.0,0.011,1449,99,3.0
2362.5,0.011,1450,99,3.0
2363.0,0.011,1450,99,3.0
2363.5,0.016,1450,99,3.0
2364.0,0.013,1451,99,3.0
2364.5,0.008,1451,99,3.6
2365.0,0.011,1451,100,4.2
2365.5,0.008,1452,100,5.4
2366.0,0.005,1452,100,4.2
2366.5,0.003,1452,100,3.0
2367.0,0.0,1452,100,3.0
2367.5,0.003,1453,101,2.4000000000000004
2368.0,0.005,1453,101,2.4000000000000004
2368.5,0.005,1454,100,2.4000000000000004
2369.0,0.011,1454,100,2.4000000000000004
2369.5,0.013,1454,100,2.4000000000000004
2370.0,0.019,1455,100,3.0
2370.5,0.021,1455,100,1.8
2371.0,0.027,1455,99,1.8
2371.5,0.024,1456,100,1.2000000000000002
2372.0,0.024,1456,101,1.2000000000000002
2372.5,0.032,1456,101,1.2000000000000002
2373.0,0.03,1456,101,1.2000000000000002
2373.5,0.03,1457,101,1.2000000000000002
2374.0,0.032,1457,101,1.2000000000000002
2374.5,0.032,1457,100,1.2000000000000002
2375.0,0.03,1458,100,1.2000000000000002
2375.5,0.024,1458,99,1.2000000000000002
2376.0,0.03,1458,98,1.2000000000000002
2376.5,0.032,1459,98,1.2000000000000002
2377.0,0.027,1459,98,1.2000000000000002
2377.5,0.024,1459,98,1.2000000000000002
2378.0,0.032,1459,99,0.0
2378.5,0.024,1460,98,0.0
2379.0,0.021,1460,98,0.0
2379.5,0.021,1460,98,0.0
2380.0,0.021,1461,98,0.0
2380.5,0.016,1461,98,0.0
2381.0,0.019,1461,98,0.0
2381.5,0.021,1461,98,0.0
2382.0,0.016,1462,98,0.0
2382.5,0.013,1462,98,0.0
2383.0,0.011,1462,98,0.0
2383.5,0.016,1463,98,0.0
2384.0,0.019,1463,99,0.0
2384.5,0.011,1463,99,0.0
2385.0,0.016,1464,100,0.0
2385.5,0.016,1464,100,0.0
2386.0,0.013,1464,101,0.0
2386.5,0.016,1465,101,0.0
2387.0,0.016,1465,101,0.0
2387.5,0.016,1465,101,0.0
2388.0,0.016,1465,100,0.0
2388.5,0.011,1466,100,0.0
2389.0,0.016,1466,99,0.0
2389.5,0.013,1466,99,0.0
2390.0,0.011,1467,99,0.0
2390.5,0.011,1467,99,1.2000000000000002
2391.0,0.011,1467,99,2.4000000000000004
2391.5,0.008,1467,99,3.0
2392.0,0.003,1468,99,3.0
2392.5,0.005,1468,99,3.0
2393.0,0.003,1469,99,3.0
2393.5,0.003,1469,99,3.0
2394.0,0.003,1469,99,3.0
2394.5,0.008,1470,99,3.6
2395.0,0.011,1470,99,3.6
2395.5,0.008,1470,99,4.2
2396.0,0.011,1470,99,4.800000000000001
2396.5,0.013,1471,99,4.800000000000001
2397.0,0.013,1471,100,4.2
2397.5,0.005,1471,100,4.2
2398.0,0.008,1472,99,3.6
2398.5,0.008,1472,99,3.0
2399.0,0.005,1472,99,3.0
2399.5,0.005,1473,99,3.0
2400.0,0.003,1473,99,3.0
2400.5,0.0,1473,99,3.6
2401.0,0.003,1473,99,4.2
2401.5,0.003,1474,99,4.800000000000001
2402.0,0.008,1474,100,5.4
2402.5,0.005,1474,100,4.2
2403.0,0.013,1475,100,3.6
2403.5,0.011,1475,100,3.0
2404.0,0.013,1475,101,3.0
2404.5,0.021,1476,101,2.4000000000000004
2405.0,0.021,1476,101,2.4000000000000004
2405.5,0.021,1476,101,2.4000000000000004
2406.0,0.024,1476,100,2.4000000000000004
2406.5,0.027,1477,100,2.4000000000000004
2407.0,0.024,1477,100,3.0
2407.5,0.024,1477,100,2.4000000000000004
2408.0,0.03,1478,100,1.8
2408.5,0.027,1478,100,1.2000000000000002
2409.0,0.024,1478,101,1.2000000000000002
2409.5,0.027,1479,101,1.2000000000000002
2410.0,0.027,1479,101,1.2000000000000002
2410.5,0.024,1479,101,0.6000000000000001
2411.0,0.021,1479,101,1.2000000000000002
2411.5,0.027,1480,100,0.6000000000000001
2412.0,0.027,1480,100,0.6000000000000001
2412.5,0.021,1480,99,1.2000000000000002
2413.0,0.024,1481,99,1.2000000000000002
2413.5,0.027,1481,98,1.2000000000000002
2414.0,0.027,1481,98,1.2000000000000002
2414.5,0.024,1482,98,1.2000000000000002
2415.0,0.027,1482,99,0.0
2415.5,0.024,1482,99,0.0
2416.0,0.024,1483,99,0.0
2416.5,0.03,1483,98,0.0
2417.0,0.03,1483,98,0.0
2417.5,0.027,1483,98,0.0
2418.0,0.027,1484,98,0.0
2418.5,0.027,1484,98,0.0
2419.0,0.027,1484,98,0.0
2419.5,0.027,1485,98,0.0
2420.0,0.03,1485,98,0.0
2420.5,0.032,1485,98,0.0
2421.0,0.03,1485,99,0.0
2421.5,0.024,1486,99,0.0
2422.0,0.027,1486,100,0.0
2422.5,0.027,1486,100,0.0
2423.0,0.027,1487,101,0.0
2423.5,0.021,1487,101,0.0
2424.0,0.024,1487,101,0.0
2424.5,0.019,1488,100,0.0
2425.0,0.016,1488,100,0.0
2425.5,0.013,1488,100,0.0
2426.0,0.016,1488,0,0.0
2426.5,0.008,1488,0,0.0
2427.0,0.008,1488,0,0.0
2427.5,0.008,1488,0,0.0
2428.0,0.005,1488,0,0.0
2428.5,0.005,1488,0,0.0
2429.0,0.003,1488,0,0.0
2429.5,0.003,1488,0,0.0
2430.0,0.0,1488,0,0.0
2430.5,0.005,1488,0,0.0
2431.0,0.003,1488,0,0.0
2431.5,0.005,1488,0,0.0
2432.0,0.003,1488,0,0.0
2432.5,0.003,1488,0,0.0
2433.0,0.003,1488,0,0.0
2433.5,0.003,1488,0,0.0
2434.0,0.008,1488,0,0.0
2434.5,0.008,1488,0,0.0
2435.0,0.008,1488,0,0.0
2435.5,0.013,1488,0,0.0
2436.0,0.016,1488,0,0.0
2436.5,0.013,1488,0,0.0
2437.0,0.019,1488,0,0.0
2437.5,0.021,1488,0,0.0
2438.0,0.016,1488,0,0.0
